"id","legacyId","firstName","lastName","department","avgRating","avgDifficulty","numRatings","wouldTakeAgainPercent","ratings_r1","ratings_r2","ratings_r3","ratings_r4","ratings_r5","ratings_total","attendance_yes","attendance_no","attendance_neither","credit_yes","credit_no","credit_neither","tag_1_name","tag_1_count","tag_2_name","tag_2_count","tag_3_name","tag_3_count","tag_4_name","tag_4_count","tag_5_name","tag_5_count"
"VGVhY2hlci0yNTAxMTc0","2501174","Wendy","Ark","Human Development","2","4.6","5","20","3","0","1","1","0","5","5","0","0","6","0","0","Get ready to read","3","Lots of homework","3","Participation matters","2","So many papers","2","Tough grader","1"
"VGVhY2hlci0xMTEyNzE4","1112718","Natalia","Roudakova","Communication","4.3","2.8","9","80","0","0","1","3","5","9","2","0","3","6","0","3","Amazing lectures ","3","Respected","3","Clear grading criteria","2","Caring","2","Tough grader","1"
"VGVhY2hlci0xODYyMDUz","1862053","Rayan","Saab","Mathematics","4.2","2.9","41","-1","3","3","2","7","26","41","3","0","14","29","0","0","","","","","","","","","",""
"VGVhY2hlci0yMjk1MDI4","2295028","Ian","Charlesworth","Mathematics","2","4.7","25","20","16","2","2","1","4","25","4","0","2","37","0","0","Tough grader","10","Lots of homework","10","Get ready to read","7","Lecture heavy","5","Test heavy","5"
"VGVhY2hlci0xODI0OTY5","1824969","Eva-Maria","Schoetz-Collins","Physics","2.5","3.6","5","100","1","2","0","2","0","5","2","0","2","6","0","0","Tough grader","2","Inspirational","1","Caring","1","Respected","1","Accessible outside class","1"
"VGVhY2hlci0xNTI2MDkw","1526090","Veronica","Hoyo","Linguistics","1.5","4.8","4","0","2","1","1","0","0","4","2","0","2","3","0","1","Tough grader","3","Group projects","2","Get ready to read","1","Participation matters","1","Lots of homework","1"
"VGVhY2hlci0xNTQ5ODQ4","1549848","Jonathan","Shurin","Biology","2.7","3.6","22","36.3636","8","4","1","4","5","22","4","0","12","17","0","12","Lecture heavy","8","Tough grader","6","Get ready to read","4","Skip class? You won't pass.","4","Test heavy","3"
"VGVhY2hlci0yNTcxODY5","2571869","Lih-Feng","Tsaur","Computer Science","2","4","3","33.3333","1","1","1","0","0","3","2","0","0","3","0","0","Graded by few things","2","Skip class? You won't pass.","1","","","","","",""
"VGVhY2hlci05MjAwNzE=","920071","Marisa","Abrajano","Political Science","3","2.8","42","25","5","8","7","13","9","42","5","0","44","6","0","42","Skip class? You won't pass.","4","Beware of pop quizzes","2","Graded by few things","2","Tough grader","1","Get ready to read","1"
"VGVhY2hlci0zMTIyODQ=","312284","Norman","Bryson","Fine Arts","4.3","2.6","67","57.1429","1","4","7","16","39","67","0","0","54","17","1","51","Get ready to read","9","Hilarious","5","Amazing lectures ","4","Respected","4","Lecture heavy","4"
"VGVhY2hlci0yNTU3OTAw","2557900","James","Deavenport","Humanities","3","2","3","66.6667","0","1","1","1","0","3","3","0","0","3","0","0","Participation matters","1","Caring","1","Respected","1","Accessible outside class","1","",""
"VGVhY2hlci0yMzUxNzc4","2351778","Juan","Rubio","Music","3.7","2.5","6","66.6667","1","0","1","2","2","6","2","0","0","5","1","0","Hilarious","3","Beware of pop quizzes","2","Respected","2","Lecture heavy","2","Get ready to read","1"
"VGVhY2hlci0yMDU5Mzc1","2059375","Ragesh","Jaiswal","Computer Science","2","4.8","12","14.2857","6","2","2","1","1","12","0","0","2","15","0","0","Lots of homework","10","Tough grader","8","Test heavy","4","Get ready to read","2","Graded by few things","2"
"VGVhY2hlci00NzczODc=","477387","Leon","Zamosc","International Studies","3.3","2.8","32","75","5","6","3","7","11","32","1","0","27","5","0","26","Graded by few things","3","Get ready to read","2","Lecture heavy","2","Skip class? You won't pass.","1","Clear grading criteria","1"
"VGVhY2hlci0yNTQ4NzE5","2548719","Jianfeng","Lin","Mathematics","4.1","3.7","7","71.4286","0","1","1","1","4","7","0","0","0","7","0","0","Accessible outside class","5","Inspirational","3","Lots of homework","3","Tough grader","2","Skip class? You won't pass.","2"
"VGVhY2hlci0yMzQ2NTc3","2346577","Tongyan","Lin","Physics","4.2","4.4","5","100","0","0","0","4","1","5","2","0","1","5","0","0","Caring","3","Respected","2","Accessible outside class","2","Get ready to read","1","Participation matters","1"
"VGVhY2hlci0yMDk5Nzc1","2099775","Jody","Blanco","History","2.8","2.8","4","25","1","1","1","0","1","4","5","0","0","5","0","0","Get ready to read","2","Inspirational","1","Lots of homework","1","Respected","1","Graded by few things","1"
"VGVhY2hlci0yMzUzNTYz","2353563","Anne","Pommier","Oceanography","5","1","2","100","0","0","0","0","2","2","2","0","0","2","0","0","Group projects","1","So many papers","1","Caring","1","","","",""
"VGVhY2hlci0yNTc4NzE0","2578714","Anahita","Abbasi-Hafshejani","Music","1","3.3","3","0","3","0","0","0","0","3","3","0","0","2","1","0","Group projects","3","Participation matters","2","Skip class? You won't pass.","2","","","",""
"VGVhY2hlci0xNDc5MDc3","1479077","David","Kriegman","Computer Science","1.8","4.1","7","16.6667","5","0","1","0","1","7","0","0","3","7","0","1","Lecture heavy","3","Lots of homework","2","Get ready to read","1","Skip class? You won't pass.","1","Amazing lectures ","1"
"VGVhY2hlci0yNTc4NjY1","2578665","Deny","Ehrlich","Graphic Arts","5","4","1","100","0","0","0","0","1","1","1","0","0","1","0","0","Gives good feedback","1","Inspirational","1","Accessible outside class","1","","","",""
"VGVhY2hlci02MTM1Nw==","61357","Richard","Arneson","Philosophy","3","3.4","34","0","2","7","10","9","6","34","6","0","30","6","0","29","Graded by few things","2","Get ready to read","1","Participation matters","1","Skip class? You won't pass.","1","Beware of pop quizzes","1"
"VGVhY2hlci0yNTM3MzI5","2537329","Aaron","Finley","Philosophy","5","2","1","100","0","0","0","0","1","1","1","0","0","1","0","0","Gives good feedback","1","Caring","1","","","","","",""
"VGVhY2hlci0yMTE4NDYx","2118461","Luvreet","Sangha","Mathematics","2.9","4.2","20","45","8","1","1","6","4","20","17","0","3","22","1","0","Lots of homework","12","Tough grader","10","Skip class? You won't pass.","6","Lecture heavy","6","Caring","3"
"VGVhY2hlci0yNTc0ODg0","2574884","Reza","Behrou","Engineering","2","3","1","0","0","1","0","0","0","1","1","0","0","1","0","0","Clear grading criteria","1","","","","","","","",""
"VGVhY2hlci0yMDIyMDIw","2022020","Jodie","Lawston","Sociology","5","2.2","4","100","0","0","0","0","4","4","2","0","3","5","0","0","","","","","","","","","",""
"VGVhY2hlci0yNTc0MDE5","2574019","Jasper","Cooper","Political Science","5","3","1","100","0","0","0","0","1","1","1","0","0","1","0","0","Inspirational","1","Hilarious","1","Accessible outside class","1","","","",""
"VGVhY2hlci04OTI5MTc=","892917","John","Haviland","Anthropology","3.2","3.7","11","50","2","3","1","0","5","11","6","0","5","8","0","4","Tough grader","3","Gives good feedback","2","Lecture heavy","2","Get ready to read","1","Participation matters","1"
"VGVhY2hlci0yNDY5ODQ0","2469844","Eva","Wittenberg","Linguistics","4","3","2","50","0","0","1","0","1","2","0","0","0","2","0","0","Tough grader","1","Amazing lectures ","1","Hilarious","1","Caring","1","",""
"VGVhY2hlci0xMjg2NTU3","1286557","Sara","Kaplan","Ethnic Studies","3.8","3.3","19","75","0","3","4","4","8","19","6","0","14","9","0","12","Get ready to read","7","Amazing lectures ","4","Inspirational","3","Participation matters","1","Skip class? You won't pass.","1"
"VGVhY2hlci0yNTY5NjI2","2569626","Angelica","Rodriguez","Environment","1.5","4.5","2","0","1","1","0","0","0","2","0","0","2","3","0","0","Get ready to read","2","Lots of homework","2","Test heavy","1","","","",""
"VGVhY2hlci0yNTMzNDc1","2533475","David","Lenz","Mathematics","4","3","3","66.6667","0","1","0","0","2","3","1","0","0","2","1","0","Clear grading criteria","2","Get ready to read","1","Skip class? You won't pass.","1","Amazing lectures ","1","Caring","1"
"VGVhY2hlci0yNTY3MjYz","2567263","Kevin","Cao","Engineering","5","3","3","100","0","0","0","0","3","3","4","0","0","4","0","0","Inspirational","3","Hilarious","2","Respected","2","Caring","1","",""
"VGVhY2hlci05MjMyODU=","923285","Adria","Imada","Ethnic Studies","3.8","2.2","17","0","3","0","1","4","9","17","2","0","15","2","0","14","Tough grader","1","Skip class? You won't pass.","1","Lecture heavy","1","","","",""
"VGVhY2hlci0yMjMyMTEw","2232110","Victor","Chen","Computer Science","5","2.7","9","100","0","0","0","0","9","9","5","0","4","9","0","0","Inspirational","7","Caring","4","Respected","4","Hilarious","3","Skip class? You won't pass.","2"
"VGVhY2hlci0yNDcyNzAx","2472701","Rachel","Allen","Music","4.3","1.7","3","100","0","0","0","2","1","3","3","0","0","3","0","0","Participation matters","2","Skip class? You won't pass.","1","EXTRA CREDIT","1","Clear grading criteria","1","",""
"VGVhY2hlci0yNTQ4NzA2","2548706","Richa","Karmakar","Physics","2","3","2","50","1","0","1","0","0","2","0","0","0","2","0","0","Caring","1","Test heavy","1","","","","","",""
"VGVhY2hlci0xOTE5MzE1","1919315","David","Kadanoff","Sociology","4.6","3","5","100","0","0","0","1","4","5","3","0","2","5","0","0","Hilarious","2","Respected","2","Tough grader","1","Participation matters","1","Amazing lectures ","1"
"VGVhY2hlci0yNTQ3OTI0","2547924","James","Beauton","Music","5","2","1","100","0","0","0","0","1","1","1","0","0","1","0","0","Hilarious","1","","","","","","","",""
"VGVhY2hlci0yNTQ3MTg1","2547185","Yanxia","Deng","Mathematics","4","2.8","5","80","0","0","1","3","1","5","0","0","1","6","0","0","Lots of homework","2","Get ready to read","1","Skip class? You won't pass.","1","Clear grading criteria","1","Respected","1"
"VGVhY2hlci0xMTE0MTE2","1114116","James","Wilhelm","Biology","4.1","3.8","27","60","1","2","1","8","15","27","0","0","21","8","0","17","Amazing lectures ","3","Graded by few things","3","Clear grading criteria","2","Inspirational","2","Hilarious","2"
"VGVhY2hlci0yNTI4NDcz","2528473","Cami","Koepke","Philosophy","4.5","2.5","2","100","0","0","0","1","1","2","0","0","0","3","0","0","Clear grading criteria","1","Gives good feedback","1","Inspirational","1","Caring","1","Respected","1"
"VGVhY2hlci0yMTc2ODk4","2176898","Henry","Tucker","Mathematics","2.6","3.4","51","43.1373","25","2","6","3","15","51","15","0","14","110","1","0","Tough grader","15","Test heavy","15","Caring","11","Get ready to read","10","Lots of homework","10"
"VGVhY2hlci0yNTUxOTcy","2551972","Srinjoy","Das","Mathematics","3.5","3","2","50","0","0","1","1","0","2","0","0","0","2","0","0","Caring","1","Accessible outside class","1","","","","","",""
"VGVhY2hlci0yNTU4ODIz","2558823","William","Jones","Theater","5","2","1","100","0","0","0","0","1","1","2","0","0","2","0","0","Skip class? You won't pass.","1","Clear grading criteria","1","Caring","1","","","",""
"VGVhY2hlci0yNTU3OTA1","2557905","Kristen","Tregar","Theater","5","2","1","100","0","0","0","0","1","1","0","0","0","1","0","0","Amazing lectures ","1","Hilarious","1","Accessible outside class","1","","","",""
"VGVhY2hlci0yNTAyNjA4","2502608","Kristen","Breit","Psychology","4.7","3.7","3","100","0","0","0","1","2","3","0","0","1","3","0","0","Amazing lectures ","2","Caring","2","Skip class? You won't pass.","1","EXTRA CREDIT","1","Clear grading criteria","1"
"VGVhY2hlci0yNTU1Njk3","2555697","Yaprak","Yildirim","Writing","5","4","1","100","0","0","0","0","1","1","1","0","0","1","0","0","Gives good feedback","1","Caring","1","Accessible outside class","1","","","",""
"VGVhY2hlci01MzI1MzA=","532530","Bobbie","Allen","Education","4.2","2.3","8","33.3333","0","0","1","4","3","8","1","0","8","4","0","5","So many papers","1","","","","","","","",""
"VGVhY2hlci0xMzg5MDU0","1389054","Ben","Sheredos","Writing","4.8","3.3","7","100","0","0","0","1","6","7","5","0","3","4","2","2","Gives good feedback","4","Caring","3","Accessible outside class","3","Respected","2","Participation matters","1"
"VGVhY2hlci0zODkzNTk=","389359","Richard","Biernacki","Sociology","3.8","2.5","33","50","1","2","6","10","14","33","1","0","32","3","0","31","Tough grader","1","Get ready to read","1","Amazing lectures ","1","Would take again","1","Gives good feedback","1"
"VGVhY2hlci0yNTUxMTcy","2551172","Rowan","Hildebrand-Chupp","Sociology","1","5","1","0","1","0","0","0","0","1","2","0","0","2","0","0","Tough grader","1","So many papers","1","Lecture heavy","1","","","",""
"VGVhY2hlci0yNDEyMjY0","2412264","Michael","Ano","Writing","3.7","2.6","7","71.4286","1","1","0","2","3","7","5","0","2","9","0","0","Amazing lectures ","2","Gives good feedback","2","Hilarious","2","Get ready to read","1","Participation matters","1"
"VGVhY2hlci0yNTIxNjgz","2521683","Rong","Huang","Mathematics","1.5","4","2","0","1","1","0","0","0","2","0","0","0","2","0","0","","","","","","","","","",""
"VGVhY2hlci0yMzE0NTc5","2314579","Elizabeth","Blomstedt","Writing","5","3","3","100","0","0","0","0","3","3","3","0","0","3","0","0","Gives good feedback","2","Accessible outside class","2","Skip class? You won't pass.","1","Group projects","1","Clear grading criteria","1"
"VGVhY2hlci0xNjk0Mjgw","1694280","Joseph","Wang","Engineering","3.5","1","3","100","0","0","1","2","0","3","1","0","2","1","0","2","","","","","","","","","",""
"VGVhY2hlci0yMTYzNTY2","2163566","Jaclyn","Krizovensky","English","1.8","4.2","6","16.6667","4","1","0","0","1","6","6","0","0","6","0","0","Skip class? You won't pass.","5","Tough grader","4","So many papers","4","Get ready to read","1","Gives good feedback","1"
"VGVhY2hlci0yNDczOTc4","2473978","Jacob","Postema","Mathematics","1.5","4.7","6","16.6667","5","0","0","1","0","6","0","0","1","6","0","0","Lots of homework","3","Test heavy","3","Tough grader","2","Get ready to read","2","Hilarious","1"
"VGVhY2hlci0yNTM1ODQz","2535843","Miljohn","Ruperto","Visual Arts","5","3","1","100","0","0","0","0","1","1","1","0","0","1","0","0","Tough grader","1","Participation matters","1","","","","","",""
"VGVhY2hlci04NDY2NQ==","84665","Stanley","Opella","Chemistry","2","2.9","39","0","19","6","8","4","2","39","0","0","43","1","0","43","Hilarious","1","Caring","1","","","","","",""
"VGVhY2hlci00MTUzMTI=","415312","Kim","Prather","Chemistry","3.5","2.8","11","50","2","1","2","1","5","11","2","0","8","2","0","6","Skip class? You won't pass.","1","Gives good feedback","1","Respected","1","Lecture heavy","1","Test heavy","1"
"VGVhY2hlci0xMTIxODMx","1121831","K. Wayne","Yang","Ethnic Studies","4.7","2.6","41","100","0","0","0","7","34","41","4","0","31","6","0","25","Caring","5","Inspirational","4","Get ready to read","2","Respected","2","Skip class? You won't pass.","1"
"VGVhY2hlci02Mzc5NQ==","63795","Akos","Rona-Tas","Sociology","3.4","3.1","28","85.7143","3","2","7","9","7","28","4","0","22","8","0","20","Get ready to read","2","Skip class? You won't pass.","2","Amazing lectures ","2","EXTRA CREDIT","1","Clear grading criteria","1"
"VGVhY2hlci00NjE2Njc=","461667","Stephan","Tanaka","History","2.2","3.6","28","33.3333","11","5","5","3","4","28","5","0","35","6","2","32","Tough grader","3","Get ready to read","3","Participation matters","2","Skip class? You won't pass.","1","Tests are tough","1"
"VGVhY2hlci0yMjQwMzQ1","2240345","Florin","Vaida","Public Health","3.5","3","2","50","0","0","1","1","0","2","3","0","0","3","0","0","Lots of homework","2","Clear grading criteria","1","Respected","1","Lecture heavy","1","",""
"VGVhY2hlci0yNDM2MzE4","2436318","Anna","Zaitsev","Computer Science","4.2","2.7","9","88.8889","1","0","1","1","6","9","11","0","1","13","1","0","Caring","6","Hilarious","4","Clear grading criteria","3","Amazing lectures ","2","Lots of homework","2"
"VGVhY2hlci0yNDM2MTIw","2436120","Kristyn","Johnson","Art","1","4","1","0","1","0","0","0","0","1","1","0","0","1","0","0","Skip class? You won't pass.","1","Lots of homework","1","Graded by few things","1","","","",""
"VGVhY2hlci0yNDk3MTA0","2497104","Lindsay","Lehnhoff","Writing","5","4","1","100","0","0","0","0","1","1","1","0","0","1","0","0","Skip class? You won't pass.","1","Gives good feedback","1","Accessible outside class","1","","","",""
"VGVhY2hlci0yNDY0MjEz","2464213","Luija","Wang","Mathematics","2.3","4.8","4","50","2","1","0","0","1","4","0","0","0","4","0","0","Lots of homework","2","Get ready to read","1","Amazing lectures ","1","Test heavy","1","Accessible outside class","1"
"VGVhY2hlci0yNTE3MzY0","2517364","Julie","Paxman","Biology","4","3","1","100","0","0","0","1","0","1","1","0","0","1","0","0","Participation matters","1","EXTRA CREDIT","1","","","","","",""
"VGVhY2hlci0xODE3MTYy","1817162","Alexei","Kritsuk","Physics","1.7","3.6","9","100","5","2","0","2","0","9","0","0","9","2","0","0","Lots of homework","1","Caring","1","Test heavy","1","","","",""
"VGVhY2hlci0xODI0Mzc3","1824377","Ilkay","Altintas","Computer Science","3.6","2.8","21","54.5455","1","3","4","7","6","21","1","0","3","18","0","0","Graded by few things","7","Clear grading criteria","5","Tough grader","3","Skip class? You won't pass.","2","Tests? Not many","2"
"VGVhY2hlci0yMDYzOTMy","2063932","Archie","Medrano","Mathematics","4.2","2.2","8","100","0","0","1","3","4","8","0","0","2","8","0","0","","","","","","","","","",""
"VGVhY2hlci0xMTAzMDYy","1103062","Michael","Trigilio","Graphic Arts","4.3","2.2","39","66.6667","0","1","6","6","26","39","6","0","39","6","0","36","","","","","","","","","",""
